ID_REF,GSM1583224,GSM1583225,GSM1583226,GSM1583227,GSM1583228,GSM1583229,GSM1583230,GSM1583231,GSM1583232,GSM1583233,GSM1583234,GSM1583235,GSM1583236
146279,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146310,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146325,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146330,2.987773882,3.199789462,3.115632602,2.805434539,3.176692267,2.651620292,2.789641109,2.879228929,2.770486032,2.780457224,2.721706437,2.727614642,2.721706437
146336,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.410676434,2.302335427,2.302335427,2.302335427,2.302335427
146378,2.309544785,2.302335427,2.314429369,2.309565796,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146395,2.302335427,2.496624579,2.395638728,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146429,4.353137567,4.101300978,4.353137567,4.353137567,3.867953728,4.254204217,4.368510366,3.852884125,4.152632517,4.625750447,4.211573815,4.380695899,4.358648167
146433,2.308543954,2.308543954,2.308543954,2.308543954,2.308543954,2.308543954,2.308543954,2.308543954,2.636365508,2.308543954,2.308543954,2.331998,2.308543954
146434,4.06502138,3.888039484,3.707589652,3.992895024,4.033439486,4.380238967,4.297884812,4.250857448,4.055429107,4.131184733,3.608933961,4.491690209,4.044604019
146439,4.177245181,4.372666555,4.471618775,4.467467345,4.076631831,4.709984955,4.600510165,4.001637114,4.549579114,4.372666555,4.838701042,4.237309342,4.372666555
146456,2.308557726,2.357191541,2.483947404,2.308557726,2.7002398,2.62896176,2.302335427,2.308557726,2.308557726,2.308557726,2.311646833,2.302420326,2.308557726
146512,2.305087569,2.305087569,2.305087569,2.305087569,2.305087569,2.305087569,2.332414628,2.313293887,2.305087569,2.305087569,2.305087569,2.305087569,2.305087569
146513,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146540,2.404560001,2.473022375,2.770065045,2.473022375,2.966538349,2.483571085,2.728710251,2.646774681,2.425891662,2.318073368,2.404560001,2.404560001,2.34255967
146542,4.540962576,4.82889795,4.482522702,4.527364674,4.34108837,4.36162982,4.53696649,4.21630427,4.343762369,4.632161653,4.371552649,4.244654346,4.262571315
146547,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146556,6.846744861,6.33206086,8.404332688,8.170875595,7.927344108,6.564014002,5.279953307,7.930759292,7.444147155,8.720825845,8.048683219,9.138016719,7.478083845
146562,2.324779619,2.39624265,2.324779619,2.324779619,2.324779619,2.324779619,2.324779619,2.324779619,2.324779619,2.324779619,2.39785324,2.324779619,2.324779619
146664,2.310486253,2.320282509,2.310486253,2.31436648,2.310486253,2.310486253,2.313669514,2.310486253,2.310486253,2.310486253,2.310486253,2.310486253,2.310486253
146691,3.538726309,3.590368039,3.579154213,3.553799229,3.339381346,3.492679158,3.538726309,3.547973076,3.538726309,3.354470569,3.567308157,3.411399741,3.538726309
146705,2.757835087,2.6461385,2.708981571,2.653417145,2.617049363,2.619461367,2.619220277,2.79426624,2.617762799,2.677671021,2.757411907,2.538429205,2.616698103
146712,2.877436516,2.877436516,2.87603479,2.930697548,2.98176994,2.923897459,3.03282636,2.850299699,3.022856107,2.87603479,2.90431996,2.864956101,2.659076069
146713,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.314144266,2.302335427,2.302335427,2.302335427
146722,3.815961451,3.396704997,3.396704997,3.417149679,3.426688467,3.42218704,4.011482556,3.236039248,3.592722579,5.110095232,3.409292428,3.426688467,6.061721781
146723,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.383567041,2.302335427,2.302335427
146754,4.711013549,5.959589183,5.232079716,4.785073761,5.080716999,4.779457529,4.383768714,5.044814543,4.759535474,4.96959725,4.701800531,4.695355911,5.00577271
146760,2.873542266,3.787230567,4.310844213,2.650555952,2.892098987,2.879802023,2.477528967,3.103531882,2.879802023,2.875515095,2.873542266,2.879802023,2.873542266
146771,2.305076983,2.302335427,2.33718283,2.391105697,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146779,6.790376881,6.429072539,6.835939171,5.677404676,5.9338998,6.408660404,5.891477213,6.006658635,5.700166721,5.926553764,6.528555705,6.920529197,6.303797331
146795,2.302491881,2.302491881,2.302491881,2.302491881,2.323550998,2.302491881,2.302491881,2.302491881,2.317896036,2.302491881,2.302491881,2.302491881,2.302491881
146802,2.781664816,2.325578878,2.325578878,2.325578878,2.325578878,2.302335427,2.325578878,2.325578878,2.325578878,2.325578878,2.325578878,2.473056932,2.325578878
146822,2.324179238,2.421879765,2.421879765,2.421879765,2.421879765,2.421879765,2.594115296,2.421879765,2.324179238,2.421879765,2.628123189,2.448066074,2.421879765
146845,10.90076255,10.98472727,10.89804443,10.66600912,10.72428422,10.77781024,9.911258436,10.56161028,10.80892317,11.15341075,10.8912797,10.4327163,10.7349811
146849,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.306937206
146850,2.302335427,2.302335427,2.302335427,2.316634524,2.302410799,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.348599183,2.302335427
146852,2.308611417,2.308384227,2.308384227,2.308384227,2.308385801,2.308384227,2.443028078,2.308384227,2.310495144,2.308384227,2.308384227,2.308384227,2.308384227
146853,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302514844,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146857,6.749207968,6.532866531,6.705888601,6.758100989,6.453407068,6.472748629,6.23358785,6.336789868,6.51944691,6.717688814,6.601588201,6.712037405,6.630342867
146861,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146862,2.302335427,2.31623114,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
146880,2.302335427,2.302335427,2.403206807,2.302335427,2.302335427,2.302335427,2.362536326,2.302335427,2.302335427,2.302335427,2.420692203,2.302335427,2.302335427
146894,2.328007915,2.325942942,2.326580404,2.325942942,2.325994573,2.302335427,2.325942942,2.325942942,2.325942942,2.326209583,2.325942942,2.325942942,2.325942942
146909,2.302335427,2.302335427,2.302335427,2.308630107,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.98588937,2.302335427,2.302335427
146923,6.010171603,6.368551439,5.973022255,5.891422589,6.293995686,6.893605077,6.316273517,6.190408787,6.022761491,5.769021083,6.130627929,5.8920459,6.031446661
146956,5.029689362,5.241124855,5.521073976,5.215446265,4.502538295,5.802260604,5.4828632,5.088362038,5.79332424,4.845899932,5.345076715,5.433469045,5.23323408
147004,2.315875589,2.363292773,2.302335427,2.315875589,2.315875589,2.315875589,2.434502869,2.315875589,2.315875589,2.316971525,2.329193681,2.315875589,2.315875589
147007,3.641824789,3.60963588,4.082424314,4.665818555,3.670524029,3.971129536,4.138057148,3.770926559,3.558021513,3.767711223,3.865203384,3.673454562,3.93514773
147011,2.974688773,3.157485163,3.101563335,2.993007166,3.002100054,2.896626321,2.974688773,2.896626321,3.019118831,3.555533573,2.974688773,2.992098451,2.981914209
147015,4.388797964,3.818563293,4.392578702,4.650140155,5.140475241,4.780544051,5.021282838,3.818563293,3.834900127,3.854317038,3.492010395,4.11489902,3.463253703
147040,8.421143845,9.210445181,8.802533083,8.752714173,8.603194699,8.357987299,8.668559688,8.495580203,8.794840807,8.561717467,9.704561889,8.113337968,8.967832226
147081,3.89441681,3.551916172,3.788865309,3.793419624,3.721127212,3.395048199,3.57967458,3.679601198,3.56707026,3.658849588,3.612086995,3.4519823,3.649403985
147111,2.30669376,2.30669376,2.30669376,2.30669376,2.30669376,2.30669376,2.30669376,2.30669376,2.30669376,2.30669376,2.30669376,2.307127453,2.30669376
147138,2.678707567,2.715778854,2.682625198,2.701994476,2.581580024,2.700991335,2.781153681,2.569699144,2.700991335,2.854754381,2.700991335,2.700991335,2.71100083
147166,3.026277612,4.016196611,2.302335427,3.932261098,2.958956365,2.876640352,2.912509708,2.546844827,2.647999852,3.22726345,2.88068096,3.407423243,4.114899683
147172,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.304377787,2.302335427,2.304456584,2.302335427,2.302335427,2.302335427,2.302335427
147179,5.044194937,5.133953489,4.985701054,5.325645057,5.373744091,5.439230837,5.347474178,5.425110252,5.204868642,4.928054968,5.345820563,4.762183265,5.33235616
147183,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147184,7.054473353,6.535172657,6.827444693,6.564267913,5.500615014,6.892079295,6.054098574,7.005230536,5.349860289,6.477215437,6.736135844,5.955258086,6.760737339
147199,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.310718311,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147276,2.302849591,2.302335427,2.302335427,2.31713838,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147323,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147339,4.939197848,4.912711634,4.949764122,5.345556768,5.063963584,5.372240563,5.597118535,5.101256119,5.148512908,5.338538296,5.014705604,5.037390908,5.228034734
147372,2.310515297,2.302335427,2.314257917,2.302335427,2.302842227,2.302335427,2.302335427,2.302335427,2.302818781,2.302335427,2.302335427,2.302335427,2.379955226
147381,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147409,2.302335427,2.302335427,2.306960617,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147429,8.063409151,8.40653654,8.714649794,7.90187417,8.265379111,7.532256022,6.383825086,8.42661813,8.069489191,8.395655352,7.916502966,8.110717859,8.266104102
147463,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.305161589,2.302335427,2.302335427,2.302335427,2.302335427,2.319334247,2.302335427
147495,6.754022894,6.96015343,6.650740037,6.270499005,6.963190138,6.436962541,6.347819745,6.813856094,5.929058674,6.889194346,6.937439102,6.771424149,6.82784518
147525,2.364440888,2.312742594,2.312742594,2.327969772,2.307582534,2.481931629,2.885438951,2.350891336,2.313705073,2.313780833,2.312742594,2.312742594,2.312742594
147645,2.327778866,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147646,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.321788121,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147650,2.440536697,3.106403652,2.40808092,2.40808092,2.515551233,2.479872382,2.914521472,2.427934806,2.431209796,2.410385821,2.40808092,2.40808092,2.374499941
147657,5.855856379,6.454326249,5.855856379,5.849865494,5.721919156,5.855856379,5.895715018,6.032950001,5.855856379,5.855856379,6.111026899,5.855856379,5.855856379
147660,2.369009406,2.302335427,2.302335427,2.302335427,2.303543237,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147664,2.302335427,2.302335427,2.302335427,2.302335427,2.302807441,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147670,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.307160561,2.302335427,2.302335427,2.302335427,2.302335427
147685,5.898730593,6.44473752,5.95488243,5.422422447,4.77739099,4.607840398,5.409018203,4.786306568,4.860468643,5.92619514,6.184501666,5.005073667,5.645353432
147686,5.606694567,3.883498892,4.852987815,4.721009475,5.230707485,3.657064987,4.694204414,5.192384595,3.644719495,4.733224757,4.723731853,5.279636784,4.226102835
147687,3.74131208,3.88838126,3.74131208,4.105535626,3.74131208,3.928188618,3.638905006,4.677274872,4.466809127,3.324189949,4.388977103,3.555696028,3.639999832
147694,7.361339188,7.076564884,7.081804024,7.194955349,7.114912998,7.353490219,7.115422366,7.513935344,7.267199249,7.095282746,6.894508112,7.04795793,7.006409233
147699,2.316243669,2.316243669,2.316243669,2.343239802,2.479177858,2.316243669,2.473160881,2.302335427,2.316243669,2.316243669,2.316243669,2.316243669,2.316243669
147700,2.302812875,2.302812875,2.303874656,2.302812875,2.302823776,2.302812875,2.303912082,2.302812875,2.302335427,2.302812875,2.376293635,2.302812875,2.303283999
147719,2.303046038,2.305251774,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302712074,2.302335427,2.302335427,2.302335427
147727,3.148377393,2.618242895,2.618242895,2.618242895,2.635943085,2.981316595,2.618242895,2.609146764,2.618242895,2.618242895,2.726282653,2.618242895,2.618242895
147741,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.308266299,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147744,9.324403188,10.79336386,8.329814769,8.894244916,11.39166354,9.045030928,10.81392553,9.888516359,10.53062949,10.06622694,12.44967685,9.898884863,10.88017615
147746,2.325269092,2.325269092,2.325269092,2.325269092,2.325269092,2.325641793,2.325269092,2.325269092,2.325269092,2.325269092,2.325269092,2.325269092,2.325269092
147791,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147798,9.554420533,9.70675995,9.917931818,9.861278285,9.465971306,9.634999045,9.448859476,9.580988727,9.735207255,8.610141359,8.687147942,8.785376018,8.998547764
147807,4.085388001,4.085388001,4.085388001,4.140265879,4.085388001,4.085388001,4.394097584,4.10374418,4.160725803,4.085388001,4.085388001,4.085388001,4.085388001
147808,2.840853502,2.840853502,2.828599205,2.815860702,3.352181298,2.82403806,3.26544493,2.840853502,3.502815634,2.840853502,3.905922591,2.840853502,2.828599205
147837,2.306546788,2.306546788,2.344925928,2.326890619,2.307290323,2.317311838,2.306546788,2.302335427,2.306546788,2.302335427,2.324826468,2.306546788,2.302335427
147841,5.039010697,3.845694839,3.935175914,4.667872882,4.716157279,4.537834331,5.102842847,4.286371323,4.774579271,4.81078117,4.568244028,4.52501966,4.52694235
147872,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147906,2.456954079,2.456954079,2.456043734,2.495405487,2.456954079,2.453827875,2.761106566,2.456954079,2.456954079,2.456954079,2.60456985,2.456954079,2.456954079
147912,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.36371483,2.302335427,2.302335427
147920,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147923,5.464275543,5.32668901,5.237226578,5.369336615,5.311182105,5.112714811,5.267779919,5.039393259,5.143237455,5.406297494,5.189680463,5.123828232,4.981741667
147929,5.808719489,6.420362274,6.527451785,5.839775065,5.937398521,6.861544309,6.051944101,7.24952178,6.312259326,5.937336481,6.876759843,5.715445207,5.735990908
147945,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
147947,4.514025088,4.558761943,4.157872518,4.317063961,4.003581497,4.152664804,3.894583655,4.190613921,4.164566007,3.973410517,3.930988764,4.015731519,3.796389556
147948,3.721470572,2.359730445,2.610194983,2.355340394,2.355340394,2.380289382,2.551406538,2.35655986,2.355340394,2.546745834,2.454902325,2.433412773,2.355340394
147949,2.458499086,2.465710144,2.458499086,2.586583923,2.569421338,2.696052921,2.467667776,2.458499086,2.446514925,2.458499086,2.458499086,2.458499086,2.458499086
147965,4.006879952,3.735602874,4.643578375,3.732154147,3.735602874,3.735602874,3.912176564,4.783976802,3.735602874,4.328180302,3.901252054,3.112835607,3.419555301
147968,2.756109322,2.783501498,2.63262834,2.734662243,3.157238626,2.830779557,3.696770522,3.186815361,2.666342944,2.63262834,2.658263541,2.406148267,2.63262834
147991,7.482549735,8.207337972,8.416221868,7.11932074,8.256347331,7.787920068,6.50037307,8.372507265,7.86253587,8.236809116,8.264425398,8.819334532,8.401578387
148014,2.963383908,3.062621085,2.959985404,2.963383908,2.960251598,2.963383908,2.963383908,2.963383908,2.959985404,3.036848631,3.028722677,2.963383908,3.064290179
148022,3.381482214,3.381482214,3.755489388,2.821784893,3.381482214,3.381482214,3.699388122,3.396152626,3.381482214,3.381482214,3.612846426,3.375391473,3.491089974
148046,2.312757957,2.359096786,2.356865187,2.347018542,2.305331425,2.307561888,2.318862153,2.307561888,2.307561888,2.307855359,2.310614448,2.322578419,2.308024447
148066,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383,2.723783383
148103,4.131293881,4.455766115,4.289857468,4.140244881,4.878292387,4.449057211,4.016155055,4.843285366,4.20977249,4.14193664,4.514029118,4.316893936,4.080190927
148109,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302688053,2.305841604,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148113,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.345347606,2.302335427,2.302335427,2.302335427
148137,7.809945049,8.109729567,7.991434379,8.143110414,8.621771917,7.961032572,8.176052836,7.994117097,7.656490482,6.713755692,8.057314194,6.199549309,7.865436328
148145,2.314616396,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.329145487,2.302335427,2.302335427,2.302335427,2.3259074,2.302335427,2.302335427
148156,6.035144311,5.727439122,5.995916631,5.671540109,5.546067303,5.596854614,5.596854614,6.38237348,5.176377785,5.855228392,5.369510241,5.771580051,5.596854614
148170,2.728522076,2.710158153,3.029624399,3.941093921,2.708439057,4.285278206,6.422691223,2.718215889,4.168539678,2.523261021,3.776246435,2.431728742,2.694798836
148189,4.363698451,4.772165361,4.758987866,4.378711475,4.7153918,4.571131359,4.105108622,4.601422061,4.541869002,4.692285571,4.568209427,4.751232594,4.424274517
148203,4.03764779,3.965885345,4.098743062,4.337853238,4.086506373,4.028968262,3.803044082,4.35268668,4.152885815,3.951260266,4.013027209,3.842426551,3.441316131
148213,2.3754606,2.66205178,2.3754606,2.376621142,2.391504565,2.442472089,2.361355105,2.3432241,2.3754606,2.450541963,2.384529604,2.394155653,2.3754606
148223,2.440605457,2.440605457,2.408989662,2.440605457,2.440605457,2.440605457,2.440605457,2.441972113,2.442631031,2.487772676,2.929397039,2.440605457,2.450844633
148229,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.582946419,2.302335427,2.302335427,2.302335427,2.302335427,2.302815728,2.302335427
148231,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.316959077,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148252,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148254,2.779343545,2.895732865,3.065003101,2.956869356,2.924952013,2.968624696,3.076254862,3.359653689,3.210971305,2.946435203,2.902458908,2.784652473,2.952668539
148266,3.904745521,3.412969224,3.937060515,3.563522555,3.495824248,3.762939967,3.686681251,3.819021498,4.172665901,4.326732592,4.115640637,3.766419266,3.877134159
148268,4.673695244,4.215494958,4.598107034,4.110049829,4.729206382,5.386300739,4.358118704,4.587442289,4.216683679,4.703984606,4.598755389,4.48986928,4.553314337
148281,2.304862529,2.304862529,2.308216812,2.304862529,2.363040418,2.304862529,2.304862529,2.304862529,2.304862529,2.304862529,2.304862529,2.302335427,2.304862529
148304,5.326637376,3.359107689,3.13036273,3.093522562,3.022269046,3.312862183,3.112215024,3.063280044,3.458644439,5.327823807,3.341379151,3.172771124,3.545076171
148327,4.516037698,4.677965495,5.080213025,5.792159954,3.642555259,5.421906156,6.363028896,4.883649329,5.524880416,4.545903859,5.662217633,4.738015182,4.839722653
148345,2.302597359,2.376503524,2.302597359,2.302597359,2.302335427,2.302597359,2.302597359,2.581379213,2.302597359,2.302597359,2.302597359,2.302597359,2.302597359
148362,4.806540569,5.110239314,5.127830668,5.004840296,4.789277891,5.1736843,4.943398311,4.705515493,4.939778265,4.780790428,4.8571671,4.613176632,5.078079689
148398,2.946982625,2.97224024,3.196553207,2.965592097,2.97224024,2.97224024,3.108239693,2.962630766,2.97224024,2.97224024,3.342978557,2.97224024,2.97224024
148413,7.096603492,7.5496425,7.408170289,7.308960141,7.416555411,6.953872805,7.233221922,6.953872805,7.586291169,6.976596925,7.578521885,6.953872805,6.841639588
148418,2.348128211,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.324816968,2.302335427,2.302335427
148423,5.107440787,4.865538523,5.071631524,5.002658089,4.990274697,5.170197422,5.043382805,4.960395214,4.992449845,5.131031051,5.086681188,5.392564548,4.955364008
148479,3.599543052,3.469879392,2.971516982,2.961418108,3.533831182,2.832858442,2.832858442,3.955894901,2.921737707,2.785549061,3.189081804,2.822053121,3.481085036
148523,2.332578974,2.342711693,2.321246262,2.302335427,2.321817936,2.302335427,2.342711693,2.321246262,2.342711693,2.764496488,4.166658069,4.720403718,2.325815502
148534,5.437645482,5.180403176,4.791079218,5.113348183,4.47034421,5.331570939,4.735041147,5.383995292,5.600818946,5.274969477,4.73494192,5.218678074,5.557660138
148545,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148581,2.305091995,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148641,2.407800039,2.302335427,2.302335427,2.302502405,2.302335427,2.302335427,2.302335427,2.335554152,2.302335427,2.302335427,2.320596747,2.320269877,2.302335427
148645,2.302335427,2.705089434,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148696,3.169994118,2.963130276,3.002552444,3.015049006,3.052837871,2.850807924,3.287036956,3.129420959,3.016869904,3.354874903,2.863365671,2.963130276,2.963130276
148709,2.775447824,2.775447824,2.952995411,2.789834992,2.803991787,2.951950712,2.811756633,2.780622291,2.780622291,2.562026611,3.218542704,2.780764389,2.780622291
148738,2.302335427,2.355464356,2.355464356,2.361286737,2.355464356,2.355464356,2.355464356,2.308096153,2.355464356,2.355464356,2.355464356,2.356381681,2.355464356
148741,5.752031814,6.784993982,6.991692034,5.44443769,6.373692051,5.674021982,5.004696611,6.533463143,6.688431728,6.594546309,6.54105863,4.960010563,5.626183286
148753,2.302335427,2.302335427,2.302335427,2.302335427,2.331179986,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.379351968,2.302335427,2.302335427
148789,3.702607406,3.598821393,3.459099544,3.61781936,3.527448414,4.253169168,3.95611037,4.125983365,3.481582596,3.553082508,3.894686055,3.747470011,4.219219958
148808,6.630685942,5.614390459,6.488033934,6.05189715,6.356836238,6.96894528,6.409925525,6.279593936,6.560270049,5.957776543,6.174663611,5.63975711,7.174495144
148811,2.314779151,2.316726684,2.316726684,2.316726684,2.359638382,2.312632174,2.365759508,2.316726684,2.316726684,2.316726684,2.328966263,2.314779151,2.314779151
148823,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.310787567,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148824,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148867,5.134463197,5.717798023,5.142753203,5.796725296,5.107472647,6.710373634,6.186125376,5.304362199,5.784628296,5.105376737,5.320525198,6.456903805,6.273652313
148870,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.347982778,2.302335427,2.302335427
148898,2.891920286,5.834115947,4.626524722,4.628643341,5.105177638,4.507744967,4.643713699,4.760848333,5.86755026,3.927613876,4.628643341,4.629542065,4.26451015
148930,2.329598251,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
148932,4.278942586,3.714858184,3.473322717,3.880470404,4.137786317,4.392904936,4.120208325,3.047245913,3.886749248,3.720905102,3.373494798,4.215869182,4.360605408
148979,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302630051,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
149018,2.364396939,2.364396939,2.364396939,2.364396939,2.364396939,2.364396939,2.364396939,2.364396939,2.364396939,2.364396939,2.375490545,2.364396939,2.364396939
149041,7.612758072,7.667581525,7.499917393,7.476110158,7.808975448,7.896679271,7.431523727,7.847055566,7.429577545,7.351681126,7.093425573,7.747845002,7.944591027
149047,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.303664986,2.30521569,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
149069,5.211453225,5.520672234,5.605407903,5.635257844,5.16029341,5.134705475,5.02192947,5.583623642,5.609446401,6.017891792,7.026738605,5.642312321,5.281375665
149076,4.010877811,3.613826721,3.94352774,3.94238871,3.893263242,3.636462097,3.74742427,3.872686056,3.722456297,3.793771814,3.786482379,3.38199853,3.487109844
149086,2.483805082,2.483805082,2.565276418,2.42629807,2.494095376,2.58716952,2.984752146,2.483805082,2.483805082,2.451322452,2.483805082,2.483805082,2.650848554
149095,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
149111,3.113420692,3.440662908,3.413942141,2.931483008,2.826950615,2.804842148,2.804842148,2.888392873,2.839465428,2.861714988,3.028212504,2.748857441,2.76166544
149134,4.296335265,4.467954212,4.115945535,3.8966578,3.797176376,3.8966578,4.115945535,4.214710997,3.679586251,4.376419889,3.990085246,4.115945535,4.115945535
149175,2.644350766,2.648205572,2.648205572,2.874294087,2.648205572,2.648205572,2.648205572,2.302335427,2.648205572,2.648205572,2.648205572,2.407310301,2.648205572
149233,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.303716544,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
